timestamp,zone,pm25,pm10,no2,data_source
2024-01-13 03:00:00+00:00,Adyar_Besant_Nagar,58.4,129.2,14.2,interpolated
2024-01-13 04:00:00+00:00,Adyar_Besant_Nagar,57.7,114.8,15.5,interpolated
2024-01-13 05:00:00+00:00,Adyar_Besant_Nagar,60.8,128.4,14.2,interpolated
2024-01-13 06:00:00+00:00,Adyar_Besant_Nagar,76.9,126.4,18.6,interpolated
2024-01-13 07:00:00+00:00,Adyar_Besant_Nagar,77.4,125.7,22.1,interpolated
2024-01-13 08:00:00+00:00,Adyar_Besant_Nagar,75.9,130.2,21.1,interpolated
2024-01-13 09:00:00+00:00,Adyar_Besant_Nagar,74.9,130.4,20.1,interpolated
2024-01-13 10:00:00+00:00,Adyar_Besant_Nagar,68.8,119.1,14.4,interpolated
2024-01-13 11:00:00+00:00,Adyar_Besant_Nagar,68.5,113.2,8.6,interpolated
2024-01-13 12:00:00+00:00,Adyar_Besant_Nagar,72.7,123.4,6.9,interpolated
2024-01-13 13:00:00+00:00,Adyar_Besant_Nagar,71.6,127.9,6.3,interpolated
2024-01-13 14:00:00+00:00,Adyar_Besant_Nagar,71.0,122.1,5.9,interpolated
2024-01-13 15:00:00+00:00,Adyar_Besant_Nagar,71.2,126.7,7.7,interpolated
2024-01-13 16:00:00+00:00,Adyar_Besant_Nagar,69.3,134.2,7.0,interpolated
2024-01-13 17:00:00+00:00,Adyar_Besant_Nagar,66.2,131.6,7.6,interpolated
2024-01-13 18:00:00+00:00,Adyar_Besant_Nagar,63.9,129.2,9.5,interpolated
2024-01-13 19:00:00+00:00,Adyar_Besant_Nagar,62.1,121.2,12.8,interpolated
2024-01-13 20:00:00+00:00,Adyar_Besant_Nagar,63.4,125.8,18.4,interpolated
2024-01-13 21:00:00+00:00,Adyar_Besant_Nagar,72.7,118.5,14.9,interpolated
2024-01-13 22:00:00+00:00,Adyar_Besant_Nagar,78.8,118.9,13.4,interpolated
2024-01-13 23:00:00+00:00,Adyar_Besant_Nagar,77.5,125.4,11.2,interpolated
2024-01-14 00:00:00+00:00,Adyar_Besant_Nagar,74.7,140.3,7.8,interpolated
2024-01-14 01:00:00+00:00,Adyar_Besant_Nagar,75.3,139.4,10.6,interpolated
2024-01-14 02:00:00+00:00,Adyar_Besant_Nagar,81.0,170.1,9.2,interpolated
2024-01-14 03:00:00+00:00,Adyar_Besant_Nagar,84.5,170.0,11.2,interpolated
2024-01-14 04:00:00+00:00,Adyar_Besant_Nagar,95.0,193.7,15.3,interpolated
2024-01-14 05:00:00+00:00,Adyar_Besant_Nagar,134.9,233.0,22.4,interpolated
2024-01-14 06:00:00+00:00,Adyar_Besant_Nagar,228.0,314.9,31.1,interpolated
2024-01-14 07:00:00+00:00,Adyar_Besant_Nagar,261.2,326.2,36.9,interpolated
2024-01-14 08:00:00+00:00,Adyar_Besant_Nagar,222.9,314.9,34.3,interpolated
2024-01-14 09:00:00+00:00,Adyar_Besant_Nagar,222.2,329.5,34.0,interpolated
2024-01-14 10:00:00+00:00,Adyar_Besant_Nagar,200.6,295.5,26.7,interpolated
2024-01-14 11:00:00+00:00,Adyar_Besant_Nagar,150.8,242.8,19.7,interpolated
2024-01-14 12:00:00+00:00,Adyar_Besant_Nagar,118.8,200.1,10.7,interpolated
2024-01-14 13:00:00+00:00,Adyar_Besant_Nagar,91.4,157.2,9.1,interpolated
2024-01-14 14:00:00+00:00,Adyar_Besant_Nagar,81.9,143.4,10.8,interpolated
2024-01-14 15:00:00+00:00,Adyar_Besant_Nagar,77.8,132.2,7.2,interpolated
2024-01-14 16:00:00+00:00,Adyar_Besant_Nagar,70.7,125.0,5.9,interpolated
2024-01-14 17:00:00+00:00,Adyar_Besant_Nagar,95.2,145.2,2.9,interpolated
2024-01-14 18:00:00+00:00,Adyar_Besant_Nagar,106.5,138.2,4.3,interpolated
2024-01-14 19:00:00+00:00,Adyar_Besant_Nagar,108.8,132.8,2.0,interpolated
2024-01-14 20:00:00+00:00,Adyar_Besant_Nagar,103.5,129.5,4.3,interpolated
2024-01-14 21:00:00+00:00,Adyar_Besant_Nagar,107.8,126.0,4.0,interpolated
2024-01-14 22:00:00+00:00,Adyar_Besant_Nagar,105.5,135.2,3.5,interpolated
2024-01-14 23:00:00+00:00,Adyar_Besant_Nagar,102.0,129.8,3.4,interpolated
2024-01-15 00:00:00+00:00,Adyar_Besant_Nagar,106.5,141.2,3.5,interpolated
2024-01-15 01:00:00+00:00,Adyar_Besant_Nagar,107.5,144.5,3.5,interpolated
2024-01-15 02:00:00+00:00,Adyar_Besant_Nagar,100.5,150.5,3.2,interpolated
2024-01-15 03:00:00+00:00,Adyar_Besant_Nagar,115.2,243.8,9.1,interpolated
2024-01-15 04:00:00+00:00,Adyar_Besant_Nagar,128.5,291.8,10.9,interpolated
2024-01-15 05:00:00+00:00,Adyar_Besant_Nagar,132.5,278.8,9.9,interpolated
2024-01-15 06:00:00+00:00,Adyar_Besant_Nagar,145.2,255.8,11.3,interpolated
2024-01-15 07:00:00+00:00,Adyar_Besant_Nagar,162.8,230.0,12.1,interpolated
2024-01-15 08:00:00+00:00,Adyar_Besant_Nagar,159.8,180.5,8.7,interpolated
2024-01-15 09:00:00+00:00,Adyar_Besant_Nagar,131.8,151.0,7.6,interpolated
2024-01-15 10:00:00+00:00,Adyar_Besant_Nagar,122.0,153.8,4.7,interpolated
2024-01-15 11:00:00+00:00,Adyar_Besant_Nagar,114.5,146.0,4.3,interpolated
2024-01-15 12:00:00+00:00,Adyar_Besant_Nagar,84.1,123.8,6.3,interpolated
2024-01-15 13:00:00+00:00,Adyar_Besant_Nagar,71.5,107.2,6.0,interpolated
2024-01-15 14:00:00+00:00,Adyar_Besant_Nagar,62.2,106.0,5.2,interpolated
2024-01-15 15:00:00+00:00,Adyar_Besant_Nagar,47.4,102.6,4.5,interpolated
2024-01-15 16:00:00+00:00,Adyar_Besant_Nagar,55.1,99.4,4.3,interpolated
2024-01-15 17:00:00+00:00,Adyar_Besant_Nagar,48.7,96.2,5.5,interpolated
2024-01-15 18:00:00+00:00,Adyar_Besant_Nagar,55.9,101.3,9.1,interpolated
2024-01-15 19:00:00+00:00,Adyar_Besant_Nagar,54.8,100.6,8.6,interpolated
2024-01-15 20:00:00+00:00,Adyar_Besant_Nagar,54.1,101.5,8.5,interpolated
2024-01-15 21:00:00+00:00,Adyar_Besant_Nagar,52.1,95.4,9.1,interpolated
2024-01-15 22:00:00+00:00,Adyar_Besant_Nagar,49.8,93.0,11.5,interpolated
2024-01-15 23:00:00+00:00,Adyar_Besant_Nagar,48.2,91.4,10.3,interpolated
2024-01-16 00:00:00+00:00,Adyar_Besant_Nagar,50.7,100.2,8.1,interpolated
2024-01-16 01:00:00+00:00,Adyar_Besant_Nagar,50.7,98.5,13.8,interpolated
2024-01-16 02:00:00+00:00,Adyar_Besant_Nagar,56.9,123.3,21.5,interpolated
2024-01-16 03:00:00+00:00,Adyar_Besant_Nagar,52.2,101.3,16.4,interpolated
2024-01-16 04:00:00+00:00,Adyar_Besant_Nagar,37.8,73.3,9.1,interpolated
2024-01-16 05:00:00+00:00,Adyar_Besant_Nagar,36.7,70.0,6.4,interpolated
2024-01-16 06:00:00+00:00,Adyar_Besant_Nagar,41.3,84.6,19.7,interpolated
2024-01-16 07:00:00+00:00,Adyar_Besant_Nagar,59.9,136.4,24.9,interpolated
2024-01-16 08:00:00+00:00,Adyar_Besant_Nagar,73.3,127.7,23.2,interpolated
2024-01-16 09:00:00+00:00,Adyar_Besant_Nagar,74.7,111.5,21.6,interpolated
2024-01-16 10:00:00+00:00,Adyar_Besant_Nagar,55.8,96.9,11.5,interpolated
2024-01-16 11:00:00+00:00,Adyar_Besant_Nagar,33.9,65.4,6.8,interpolated
2024-01-16 12:00:00+00:00,Adyar_Besant_Nagar,33.6,61.7,4.9,interpolated
2024-01-16 13:00:00+00:00,Adyar_Besant_Nagar,22.7,53.2,7.6,interpolated
2024-01-16 14:00:00+00:00,Adyar_Besant_Nagar,26.7,46.1,4.9,interpolated
2024-01-16 15:00:00+00:00,Adyar_Besant_Nagar,26.8,40.8,6.6,interpolated
2024-01-16 16:00:00+00:00,Adyar_Besant_Nagar,26.2,45.7,7.2,interpolated
2024-01-16 17:00:00+00:00,Adyar_Besant_Nagar,23.6,45.7,6.3,interpolated
2024-01-16 18:00:00+00:00,Adyar_Besant_Nagar,28.6,48.4,14.7,interpolated
2024-01-16 19:00:00+00:00,Adyar_Besant_Nagar,26.7,53.0,13.9,interpolated
2024-01-16 20:00:00+00:00,Adyar_Besant_Nagar,30.3,56.8,15.0,interpolated
2024-01-16 21:00:00+00:00,Adyar_Besant_Nagar,27.5,44.2,16.1,interpolated
2024-01-16 22:00:00+00:00,Adyar_Besant_Nagar,26.1,47.0,12.0,interpolated
2024-01-16 23:00:00+00:00,Adyar_Besant_Nagar,25.7,41.3,7.5,interpolated
2024-01-17 00:00:00+00:00,Adyar_Besant_Nagar,25.8,38.4,5.4,interpolated
2024-01-17 01:00:00+00:00,Adyar_Besant_Nagar,19.0,33.6,4.3,interpolated
2024-01-17 02:00:00+00:00,Adyar_Besant_Nagar,15.6,33.8,5.5,interpolated
2024-01-17 03:00:00+00:00,Adyar_Besant_Nagar,16.5,45.8,4.9,interpolated
2024-01-17 04:00:00+00:00,Adyar_Besant_Nagar,28.8,109.3,11.2,interpolated
2024-01-17 05:00:00+00:00,Adyar_Besant_Nagar,49.8,216.1,14.6,interpolated
2024-01-17 06:00:00+00:00,Adyar_Besant_Nagar,30.0,68.7,19.1,interpolated
2024-01-17 07:00:00+00:00,Adyar_Besant_Nagar,38.3,74.6,24.4,interpolated
2024-01-17 08:00:00+00:00,Adyar_Besant_Nagar,37.0,73.6,26.5,interpolated
2024-01-17 09:00:00+00:00,Adyar_Besant_Nagar,35.3,66.1,26.0,interpolated
2024-01-17 10:00:00+00:00,Adyar_Besant_Nagar,20.1,48.0,14.5,interpolated
2024-01-17 11:00:00+00:00,Adyar_Besant_Nagar,18.7,50.8,15.6,interpolated
2024-01-17 12:00:00+00:00,Adyar_Besant_Nagar,17.1,70.4,8.2,interpolated
2024-01-17 13:00:00+00:00,Adyar_Besant_Nagar,20.0,75.9,7.6,interpolated
2024-01-17 14:00:00+00:00,Adyar_Besant_Nagar,15.3,51.1,6.6,interpolated
2024-01-17 15:00:00+00:00,Adyar_Besant_Nagar,11.9,43.7,7.5,interpolated
2024-01-17 16:00:00+00:00,Adyar_Besant_Nagar,18.6,47.3,10.0,interpolated
2024-01-17 17:00:00+00:00,Adyar_Besant_Nagar,19.2,59.6,9.6,interpolated
2024-01-17 18:00:00+00:00,Adyar_Besant_Nagar,18.4,56.7,10.9,interpolated
2024-01-17 19:00:00+00:00,Adyar_Besant_Nagar,21.3,59.5,13.5,interpolated
2024-01-17 20:00:00+00:00,Adyar_Besant_Nagar,23.0,49.5,14.4,interpolated
2024-01-17 21:00:00+00:00,Adyar_Besant_Nagar,23.3,48.2,13.5,interpolated
2024-01-17 22:00:00+00:00,Adyar_Besant_Nagar,18.9,45.8,10.9,interpolated
2024-01-17 23:00:00+00:00,Adyar_Besant_Nagar,17.1,44.3,8.9,interpolated
2024-01-18 00:00:00+00:00,Adyar_Besant_Nagar,14.9,51.2,7.9,interpolated
2024-01-18 01:00:00+00:00,Adyar_Besant_Nagar,21.9,54.3,7.2,interpolated
2024-01-18 02:00:00+00:00,Adyar_Besant_Nagar,18.7,49.8,7.7,interpolated
2024-01-18 03:00:00+00:00,Adyar_Besant_Nagar,19.0,71.6,10.5,interpolated
2024-01-18 04:00:00+00:00,Adyar_Besant_Nagar,25.3,86.9,17.2,interpolated
2024-01-18 05:00:00+00:00,Adyar_Besant_Nagar,28.3,80.2,24.1,interpolated
2024-01-18 06:00:00+00:00,Adyar_Besant_Nagar,32.3,75.6,32.5,interpolated
2024-01-18 07:00:00+00:00,Adyar_Besant_Nagar,47.1,91.7,36.4,interpolated
2024-01-18 08:00:00+00:00,Adyar_Besant_Nagar,47.1,91.9,44.4,interpolated
2024-01-18 09:00:00+00:00,Adyar_Besant_Nagar,50.1,105.1,44.8,interpolated
2024-01-18 10:00:00+00:00,Adyar_Besant_Nagar,45.0,99.8,28.0,interpolated
2024-01-18 11:00:00+00:00,Adyar_Besant_Nagar,29.5,67.9,13.0,interpolated
2024-01-18 12:00:00+00:00,Adyar_Besant_Nagar,20.4,57.7,10.9,interpolated
2024-01-18 13:00:00+00:00,Adyar_Besant_Nagar,24.9,61.2,8.2,interpolated
2024-01-18 14:00:00+00:00,Adyar_Besant_Nagar,23.4,55.3,7.2,interpolated
2024-01-18 15:00:00+00:00,Adyar_Besant_Nagar,20.8,54.5,6.8,interpolated
2024-01-18 16:00:00+00:00,Adyar_Besant_Nagar,20.0,52.8,6.9,interpolated
2024-01-18 17:00:00+00:00,Adyar_Besant_Nagar,20.2,56.8,6.8,interpolated
2024-01-18 18:00:00+00:00,Adyar_Besant_Nagar,23.2,47.8,9.4,interpolated
2024-01-18 19:00:00+00:00,Adyar_Besant_Nagar,23.5,54.5,10.3,interpolated
2024-01-18 20:00:00+00:00,Adyar_Besant_Nagar,22.4,52.9,11.5,interpolated
2024-01-18 21:00:00+00:00,Adyar_Besant_Nagar,18.6,54.0,14.4,interpolated
2024-01-18 22:00:00+00:00,Adyar_Besant_Nagar,18.4,46.6,11.1,interpolated
2024-01-18 23:00:00+00:00,Adyar_Besant_Nagar,19.2,49.8,8.5,interpolated
2024-01-19 00:00:00+00:00,Adyar_Besant_Nagar,21.1,57.4,6.7,interpolated
2024-01-19 01:00:00+00:00,Adyar_Besant_Nagar,18.4,51.8,6.1,interpolated
2024-01-19 02:00:00+00:00,Adyar_Besant_Nagar,20.2,49.3,8.2,interpolated
2024-01-19 03:00:00+00:00,Adyar_Besant_Nagar,21.7,71.5,11.7,interpolated
2024-01-19 04:00:00+00:00,Adyar_Besant_Nagar,25.3,87.4,17.7,interpolated
2024-01-19 05:00:00+00:00,Adyar_Besant_Nagar,31.5,74.1,20.3,interpolated
2024-01-19 06:00:00+00:00,Adyar_Besant_Nagar,36.3,72.6,31.4,interpolated
2024-01-19 07:00:00+00:00,Adyar_Besant_Nagar,43.4,84.4,32.8,interpolated
2024-01-19 08:00:00+00:00,Adyar_Besant_Nagar,48.1,96.8,28.5,interpolated
2024-01-19 09:00:00+00:00,Adyar_Besant_Nagar,43.9,83.7,20.6,interpolated
2024-01-19 10:00:00+00:00,Adyar_Besant_Nagar,29.3,66.7,9.8,interpolated
2024-01-19 11:00:00+00:00,Adyar_Besant_Nagar,19.6,57.2,8.8,interpolated
2024-01-19 12:00:00+00:00,Adyar_Besant_Nagar,20.6,55.0,8.2,interpolated
2024-01-19 13:00:00+00:00,Adyar_Besant_Nagar,23.7,54.6,6.0,interpolated
2024-01-19 14:00:00+00:00,Adyar_Besant_Nagar,16.0,45.2,5.5,interpolated
2024-01-19 15:00:00+00:00,Adyar_Besant_Nagar,17.6,50.1,7.3,interpolated
2024-01-19 16:00:00+00:00,Adyar_Besant_Nagar,21.8,57.0,5.8,interpolated
2024-01-19 17:00:00+00:00,Adyar_Besant_Nagar,16.6,59.3,8.2,interpolated
2024-01-19 18:00:00+00:00,Adyar_Besant_Nagar,19.6,55.0,11.5,interpolated
2024-01-19 19:00:00+00:00,Adyar_Besant_Nagar,23.8,55.0,16.7,interpolated
2024-01-19 20:00:00+00:00,Adyar_Besant_Nagar,22.0,54.7,16.8,interpolated
2024-01-19 21:00:00+00:00,Adyar_Besant_Nagar,26.7,52.8,13.7,interpolated
2024-01-19 22:00:00+00:00,Adyar_Besant_Nagar,25.7,46.9,12.7,interpolated
2024-01-19 23:00:00+00:00,Adyar_Besant_Nagar,22.5,48.3,9.6,interpolated
2024-01-20 00:00:00+00:00,Adyar_Besant_Nagar,22.6,49.0,7.5,interpolated
2024-01-20 01:00:00+00:00,Adyar_Besant_Nagar,24.9,47.3,6.6,interpolated
2024-01-20 02:00:00+00:00,Adyar_Besant_Nagar,26.2,48.9,6.1,interpolated
2024-01-20 03:00:00+00:00,Adyar_Besant_Nagar,25.4,47.1,5.3,interpolated
2024-01-20 04:00:00+00:00,Adyar_Besant_Nagar,25.6,57.4,12.4,interpolated
2024-01-20 05:00:00+00:00,Adyar_Besant_Nagar,35.3,78.7,18.7,interpolated
2024-01-20 06:00:00+00:00,Adyar_Besant_Nagar,37.1,70.3,23.1,interpolated
2024-01-20 07:00:00+00:00,Adyar_Besant_Nagar,42.5,87.9,22.6,interpolated
2024-01-20 08:00:00+00:00,Adyar_Besant_Nagar,50.5,101.6,27.7,interpolated
2024-01-20 09:00:00+00:00,Adyar_Besant_Nagar,50.3,100.3,16.1,interpolated
2024-01-20 10:00:00+00:00,Adyar_Besant_Nagar,33.3,73.5,8.3,interpolated
2024-01-20 11:00:00+00:00,Adyar_Besant_Nagar,22.4,62.5,5.5,interpolated
2024-01-20 12:00:00+00:00,Adyar_Besant_Nagar,32.1,68.0,5.3,interpolated
2024-01-20 13:00:00+00:00,Adyar_Besant_Nagar,40.4,64.0,5.5,interpolated
2024-01-20 14:00:00+00:00,Adyar_Besant_Nagar,22.4,56.9,4.9,interpolated
2024-01-20 15:00:00+00:00,Adyar_Besant_Nagar,19.5,59.2,5.4,interpolated
2024-01-20 16:00:00+00:00,Adyar_Besant_Nagar,17.2,59.1,5.8,interpolated
2024-01-20 17:00:00+00:00,Adyar_Besant_Nagar,16.4,60.6,8.1,interpolated
2024-01-20 18:00:00+00:00,Adyar_Besant_Nagar,22.3,59.4,8.4,interpolated
2024-01-20 19:00:00+00:00,Adyar_Besant_Nagar,24.7,56.5,12.7,interpolated
2024-01-20 20:00:00+00:00,Adyar_Besant_Nagar,23.2,60.2,12.9,interpolated
2024-01-20 21:00:00+00:00,Adyar_Besant_Nagar,24.4,57.5,15.7,interpolated
2024-01-20 22:00:00+00:00,Adyar_Besant_Nagar,24.9,49.4,12.1,interpolated
2024-01-20 23:00:00+00:00,Adyar_Besant_Nagar,21.7,51.4,8.3,interpolated
2024-01-21 00:00:00+00:00,Adyar_Besant_Nagar,28.4,63.5,6.7,interpolated
2024-01-21 01:00:00+00:00,Adyar_Besant_Nagar,23.9,62.1,5.9,interpolated
2024-01-21 02:00:00+00:00,Adyar_Besant_Nagar,21.5,54.2,6.9,interpolated
2024-01-21 03:00:00+00:00,Adyar_Besant_Nagar,25.9,53.4,8.3,interpolated
2024-01-21 04:00:00+00:00,Adyar_Besant_Nagar,23.9,65.4,17.6,interpolated
2024-01-21 05:00:00+00:00,Adyar_Besant_Nagar,40.8,104.2,30.2,interpolated
2024-01-21 06:00:00+00:00,Adyar_Besant_Nagar,43.5,114.5,31.1,interpolated
2024-01-21 07:00:00+00:00,Adyar_Besant_Nagar,55.4,142.7,33.3,interpolated
2024-01-21 08:00:00+00:00,Adyar_Besant_Nagar,53.4,113.8,39.5,interpolated
2024-01-21 09:00:00+00:00,Adyar_Besant_Nagar,49.6,103.0,26.4,interpolated
2024-01-21 10:00:00+00:00,Adyar_Besant_Nagar,32.5,72.6,10.4,interpolated
2024-01-21 11:00:00+00:00,Adyar_Besant_Nagar,19.9,54.0,6.9,interpolated
2024-01-21 12:00:00+00:00,Adyar_Besant_Nagar,17.8,55.2,6.1,interpolated
2024-01-21 13:00:00+00:00,Adyar_Besant_Nagar,19.4,46.6,7.1,interpolated
2024-01-21 14:00:00+00:00,Adyar_Besant_Nagar,17.6,44.5,5.1,interpolated
2024-01-21 15:00:00+00:00,Adyar_Besant_Nagar,14.5,39.5,4.7,interpolated
2024-01-21 16:00:00+00:00,Adyar_Besant_Nagar,15.5,40.2,5.1,interpolated
2024-01-21 17:00:00+00:00,Adyar_Besant_Nagar,14.7,39.4,5.6,interpolated
2024-01-21 18:00:00+00:00,Adyar_Besant_Nagar,18.6,39.8,9.4,interpolated
2024-01-21 19:00:00+00:00,Adyar_Besant_Nagar,19.1,41.5,9.0,interpolated
2024-01-21 20:00:00+00:00,Adyar_Besant_Nagar,18.7,44.0,8.6,interpolated
2024-01-21 21:00:00+00:00,Adyar_Besant_Nagar,18.0,48.2,9.0,interpolated
2024-01-21 22:00:00+00:00,Adyar_Besant_Nagar,19.8,53.4,9.2,interpolated
2024-01-21 23:00:00+00:00,Adyar_Besant_Nagar,21.3,53.5,10.1,interpolated
2024-01-22 00:00:00+00:00,Adyar_Besant_Nagar,25.5,60.5,12.8,interpolated
2024-01-22 01:00:00+00:00,Adyar_Besant_Nagar,23.6,48.3,10.1,interpolated
2024-01-22 02:00:00+00:00,Adyar_Besant_Nagar,19.3,42.5,8.4,interpolated
2024-01-22 03:00:00+00:00,Adyar_Besant_Nagar,16.6,42.7,7.4,interpolated
2024-01-22 04:00:00+00:00,Adyar_Besant_Nagar,17.6,49.6,7.2,interpolated
2024-01-22 05:00:00+00:00,Adyar_Besant_Nagar,35.5,111.4,9.2,interpolated
2024-01-22 06:00:00+00:00,Adyar_Besant_Nagar,60.4,220.2,21.5,interpolated
2024-01-22 07:00:00+00:00,Adyar_Besant_Nagar,40.1,99.9,28.6,interpolated
2024-01-22 08:00:00+00:00,Adyar_Besant_Nagar,43.8,88.6,36.3,interpolated
2024-01-22 09:00:00+00:00,Adyar_Besant_Nagar,39.9,98.9,29.4,interpolated
2024-01-22 10:00:00+00:00,Adyar_Besant_Nagar,34.4,90.3,8.3,interpolated
2024-01-22 11:00:00+00:00,Adyar_Besant_Nagar,25.2,55.0,6.6,interpolated
2024-01-22 12:00:00+00:00,Adyar_Besant_Nagar,30.9,50.9,5.9,interpolated
2024-01-22 13:00:00+00:00,Adyar_Besant_Nagar,23.8,50.2,5.6,interpolated
2024-01-22 14:00:00+00:00,Adyar_Besant_Nagar,23.6,49.8,6.1,interpolated
2024-01-22 15:00:00+00:00,Adyar_Besant_Nagar,24.4,44.8,7.6,interpolated
2024-01-22 16:00:00+00:00,Adyar_Besant_Nagar,22.2,47.4,8.1,interpolated
2024-01-22 17:00:00+00:00,Adyar_Besant_Nagar,20.5,50.2,7.4,interpolated
2024-01-22 18:00:00+00:00,Adyar_Besant_Nagar,20.2,55.0,10.3,interpolated
2024-01-22 19:00:00+00:00,Adyar_Besant_Nagar,24.3,56.4,12.3,interpolated
2024-01-22 20:00:00+00:00,Adyar_Besant_Nagar,25.3,59.7,13.7,interpolated
2024-01-22 21:00:00+00:00,Adyar_Besant_Nagar,23.9,61.2,17.0,interpolated
2024-01-22 22:00:00+00:00,Adyar_Besant_Nagar,25.6,59.2,11.6,interpolated
2024-01-22 23:00:00+00:00,Adyar_Besant_Nagar,26.0,60.3,9.6,interpolated
2024-01-23 00:00:00+00:00,Adyar_Besant_Nagar,29.7,76.1,11.0,interpolated
2024-01-23 01:00:00+00:00,Adyar_Besant_Nagar,27.0,66.8,12.5,interpolated
2024-01-23 02:00:00+00:00,Adyar_Besant_Nagar,21.5,46.5,9.4,interpolated
2024-01-23 03:00:00+00:00,Adyar_Besant_Nagar,21.9,42.4,6.9,interpolated
2024-01-23 04:00:00+00:00,Adyar_Besant_Nagar,19.2,41.6,5.5,interpolated
2024-01-23 05:00:00+00:00,Adyar_Besant_Nagar,21.9,44.8,6.4,interpolated
2024-01-23 06:00:00+00:00,Adyar_Besant_Nagar,24.9,45.4,21.1,interpolated
2024-01-23 07:00:00+00:00,Adyar_Besant_Nagar,34.6,56.1,29.3,interpolated
2024-01-23 08:00:00+00:00,Adyar_Besant_Nagar,39.8,79.2,54.7,interpolated
2024-01-23 09:00:00+00:00,Adyar_Besant_Nagar,50.8,114.7,33.3,interpolated
2024-01-23 10:00:00+00:00,Adyar_Besant_Nagar,33.5,83.8,9.4,interpolated
2024-01-23 11:00:00+00:00,Adyar_Besant_Nagar,35.5,61.5,3.5,interpolated
2024-01-23 12:00:00+00:00,Adyar_Besant_Nagar,30.0,69.0,3.2,interpolated
2024-01-23 13:00:00+00:00,Adyar_Besant_Nagar,22.3,95.9,10.3,interpolated
2024-01-23 14:00:00+00:00,Adyar_Besant_Nagar,31.4,86.5,10.8,interpolated
2024-01-23 15:00:00+00:00,Adyar_Besant_Nagar,48.5,68.5,8.8,interpolated
2024-01-23 16:00:00+00:00,Adyar_Besant_Nagar,37.3,68.9,13.4,interpolated
2024-01-23 17:00:00+00:00,Adyar_Besant_Nagar,34.7,72.6,14.8,interpolated
2024-01-23 18:00:00+00:00,Adyar_Besant_Nagar,34.4,69.8,11.1,interpolated
2024-01-23 19:00:00+00:00,Adyar_Besant_Nagar,33.4,73.5,15.0,interpolated
2024-01-23 20:00:00+00:00,Adyar_Besant_Nagar,41.9,82.7,14.7,interpolated
2024-01-23 21:00:00+00:00,Adyar_Besant_Nagar,37.6,81.0,16.3,interpolated
2024-01-23 22:00:00+00:00,Adyar_Besant_Nagar,35.9,73.8,17.5,interpolated
2024-01-23 23:00:00+00:00,Adyar_Besant_Nagar,37.4,76.2,16.3,interpolated
2024-01-24 00:00:00+00:00,Adyar_Besant_Nagar,35.4,84.5,15.2,interpolated
2024-01-24 01:00:00+00:00,Adyar_Besant_Nagar,47.1,136.4,12.5,interpolated
2024-01-24 02:00:00+00:00,Adyar_Besant_Nagar,65.2,240.1,12.2,interpolated
2024-01-24 03:00:00+00:00,Adyar_Besant_Nagar,58.0,147.0,9.9,interpolated
2024-01-24 04:00:00+00:00,Adyar_Besant_Nagar,36.4,60.4,12.1,interpolated
2024-01-24 05:00:00+00:00,Adyar_Besant_Nagar,42.5,86.3,12.9,interpolated
2024-01-24 06:00:00+00:00,Adyar_Besant_Nagar,48.4,129.3,23.2,interpolated
2024-01-24 07:00:00+00:00,Adyar_Besant_Nagar,54.0,119.2,35.0,interpolated
2024-01-24 08:00:00+00:00,Adyar_Besant_Nagar,53.9,125.3,48.2,interpolated
2024-01-24 09:00:00+00:00,Adyar_Besant_Nagar,57.7,142.3,35.6,interpolated
2024-01-24 10:00:00+00:00,Adyar_Besant_Nagar,48.4,119.1,21.2,interpolated
2024-01-24 11:00:00+00:00,Adyar_Besant_Nagar,32.4,86.8,12.2,interpolated
2024-01-24 12:00:00+00:00,Adyar_Besant_Nagar,35.6,75.7,10.0,interpolated
2024-01-24 13:00:00+00:00,Adyar_Besant_Nagar,39.7,80.9,11.2,interpolated
2024-01-24 14:00:00+00:00,Adyar_Besant_Nagar,31.0,74.1,10.1,interpolated
2024-01-24 15:00:00+00:00,Adyar_Besant_Nagar,27.9,69.1,11.2,interpolated
2024-01-24 16:00:00+00:00,Adyar_Besant_Nagar,26.6,72.0,13.2,interpolated
2024-01-24 17:00:00+00:00,Adyar_Besant_Nagar,24.0,70.3,10.3,interpolated
2024-01-24 18:00:00+00:00,Adyar_Besant_Nagar,42.6,67.8,11.7,interpolated
2024-01-24 19:00:00+00:00,Adyar_Besant_Nagar,48.5,74.0,18.4,interpolated
2024-01-24 20:00:00+00:00,Adyar_Besant_Nagar,48.0,76.6,23.8,interpolated
2024-01-24 21:00:00+00:00,Adyar_Besant_Nagar,48.6,92.2,26.9,interpolated
2024-01-24 22:00:00+00:00,Adyar_Besant_Nagar,45.8,85.6,19.4,interpolated
2024-01-24 23:00:00+00:00,Adyar_Besant_Nagar,41.1,71.8,12.7,interpolated
2024-01-25 00:00:00+00:00,Adyar_Besant_Nagar,36.3,67.8,9.4,interpolated
2024-01-25 01:00:00+00:00,Adyar_Besant_Nagar,45.7,67.8,8.0,interpolated
2024-01-25 02:00:00+00:00,Adyar_Besant_Nagar,49.4,112.8,10.7,interpolated
2024-01-25 03:00:00+00:00,Adyar_Besant_Nagar,66.4,309.8,12.1,interpolated
2024-01-25 04:00:00+00:00,Adyar_Besant_Nagar,87.2,476.5,12.8,interpolated
2024-01-25 05:00:00+00:00,Adyar_Besant_Nagar,72.9,387.8,15.5,interpolated
