Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T16:00:00.000000+0000,46.19,97.72,5.06,15.56,20.61,17.78,12.37,0.34,58.05,0.19,,0.63,,,1.79,21.45,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T16:15:00.000000+0000,46.19,97.72,5,15.58,20.58,17.77,11.99,0.28,55.9,0.22,,0.25,,,1.48,24.16,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T16:30:00.000000+0000,46.19,97.72,5.01,15.57,20.58,17.78,11.15,0.24,60.79,0.75,,,,,1.2,29.97,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T16:45:00.000000+0000,46.19,97.73,4.94,15.57,20.51,17.83,12.97,0.34,63.43,0.42,,0.14,,,1.64,21.61,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T17:00:00.000000+0000,46.21,97.77,4.95,15.44,20.39,17.86,12.14,0.2,59.73,0.17,,0.48,,,1.16,27.71,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T17:15:00.000000+0000,46.21,97.77,4.98,15.5,20.48,17.8,12.04,0.27,54.36,0.05,,0.25,,,1.17,27.56,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T17:30:00.000000+0000,46.21,97.77,4.96,15.61,20.57,17.78,12.12,0.31,54.22,0.24,,,,,1.29,22.87,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T17:45:00.000000+0000,45.03,95.28,4.92,15.57,20.49,17.82,12.19,0.31,53.77,0.27,,0.17,,,1.29,22.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T18:00:00.000000+0000,39.96,84.55,4.91,15.59,20.5,17.82,11.6,0.44,49.77,0.09,,0.52,,,1.57,19.39,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T18:15:00.000000+0000,39.96,84.55,4.96,15.76,20.72,17.76,11.93,0.45,47.21,0.34,,0.29,,,1.37,22.76,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T18:30:00.000000+0000,39.96,84.55,5.05,15.95,21,17.7,11.81,0.4,40.91,0.23,,0.55,,,1.21,31.83,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T18:45:00.000000+0000,40.77,86.26,5.06,16.04,21.11,17.68,12.55,0.5,41.59,0.13,,0.54,,,1.26,30.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T19:00:00.000000+0000,44.23,93.59,5.1,16.13,21.22,17.68,12.18,0.45,37.95,0.36,,0.3,,,1.16,27.71,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T19:15:00.000000+0000,44.23,93.59,5.05,16.46,21.51,17.6,11.98,0.49,44.23,0,,0.53,,,1.24,25.26,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T19:30:00.000000+0000,44.23,93.59,5.06,16.51,21.58,17.58,12.25,0.46,44.19,0.08,,,,,0.86,29.13,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T19:45:00.000000+0000,44.11,93.34,5.08,16.3,21.37,17.65,12.3,0.48,44.58,0.3,,0.07,,,1.17,29.67,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T20:00:00.000000+0000,43.6,92.26,5.03,16.34,21.37,17.66,11.8,0.6,45.79,0.33,,0.48,,,1.38,24.17,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T20:15:00.000000+0000,43.6,92.26,5.06,16.26,21.33,17.67,12.49,0.41,42.73,0.34,,0.99,,,0.81,24.44,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T20:30:00.000000+0000,43.6,92.26,5.06,16.29,21.35,17.65,11.93,0.65,37.86,0,,0.68,,,0.8,30.55,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T20:45:00.000000+0000,42.94,90.85,6.28,16.56,22.84,17.3,12.29,0.51,45.5,0.06,,0.3,,,1.1,30.57,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T21:00:00.000000+0000,40.08,84.8,8.53,15.3,23.83,17.12,12.23,0.36,42.97,0.45,,0.4,,,1.04,29.44,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T21:15:00.000000+0000,40.08,84.8,7.8,15.05,22.85,17.34,12.27,0.51,41.38,0.75,,0.1,,,1.18,12.98,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T21:30:00.000000+0000,40.08,84.8,6.18,16.72,22.9,17.28,11.91,0.41,41.07,0.08,,0.27,,,1.07,13.96,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T21:45:00.000000+0000,40.84,86.51,6.94,16.15,23.1,17.09,12.17,0.54,41.3,0.52,,0.08,,,0.93,19.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T22:00:00.000000+0000,44.1,93.31,5.73,16.94,22.67,17.32,12.34,0.42,41.64,0.85,,0.28,,,0.99,11.79,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T22:15:00.000000+0000,44.1,93.31,5.52,17.04,22.56,17.38,12.7,0.4,42.99,0.15,,0.21,,,0.81,19.6,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T22:30:00.000000+0000,44.1,93.31,5.26,17.07,22.33,17.41,11.44,0.34,42.4,0.05,,0.11,,,1.04,21.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T22:45:00.000000+0000,43.87,92.81,5.17,16.96,22.13,17.45,12.29,0.52,50.96,0.22,,0.31,,,1.07,16.58,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T23:00:00.000000+0000,42.86,90.68,5.2,16.71,21.91,17.5,11.99,0.38,48.83,0.32,,0.13,,,0.74,18.96,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T23:15:00.000000+0000,42.86,90.68,5.14,16.6,21.74,17.57,12.47,0.46,32.94,0.54,,0.45,,,0.59,21.38,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-17T23:30:00.000000+0000,42.86,90.68,5.53,16.88,22.41,17.4,12.17,0.36,34.36,1.02,,0.36,,,0.63,21.85,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T00:00:00.000000+0000,45.48,96.22,5.57,15.69,21.26,17.68,11.99,0.35,56.03,0.3,,0.44,,,0.94,31.3,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T00:15:00.000000+0000,45.48,96.22,5.38,16.17,21.55,17.57,12.64,0.35,62.07,0.25,,0.45,,,1.08,33.01,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T00:30:00.000000+0000,45.48,96.22,5.44,15.98,21.42,17.58,13.15,0.36,55.62,0.2,,0.73,,,1.13,22.8,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T00:45:00.000000+0000,45.46,96.18,5.5,15.89,21.39,17.58,12.73,0.35,58.81,0.54,,1.28,,,0.99,34.06,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T01:00:00.000000+0000,45.39,96.03,5.42,15.79,21.2,17.64,12.51,0.31,63.94,0.04,,,,,0.87,34.59,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T01:15:00.000000+0000,45.39,96.03,5.51,15.74,21.24,17.64,12.09,0.36,60.27,0.28,,,,,0.71,31.4,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T01:30:00.000000+0000,45.39,96.03,5.42,15.71,21.14,17.65,12.66,0.21,62.89,0.52,,,,,0.9,26.74,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T01:45:00.000000+0000,45.48,96.22,5.35,15.58,20.94,17.69,11.99,0.46,63.19,0.23,,0.19,,,0.94,40.33,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T02:00:00.000000+0000,45.88,97.06,5.3,15.45,20.75,17.75,12.39,0.35,65.74,0.41,,0.64,,,1.05,25.82,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T02:15:00.000000+0000,45.88,97.06,5.3,15.32,20.61,17.78,12.24,0.29,68.93,0.49,,0.31,,,0.97,29.32,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T02:30:00.000000+0000,45.88,97.06,5.27,15.21,20.48,17.79,12.53,0.28,63.39,0.32,,0.15,,,0.85,24.89,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T02:45:00.000000+0000,45.91,97.14,5.29,15.18,20.47,17.79,12.93,0.32,63.03,0.38,,0.56,,,0.94,17.08,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T03:00:00.000000+0000,46.07,97.48,5.24,15.31,20.55,17.78,12.56,0.33,60.63,0.76,,0.47,,,0.76,17.11,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T03:15:00.000000+0000,46.07,97.48,11.65,15.94,26.64,16.38,12.56,0.34,38.94,1.87,,0.34,,,0.76,19.39,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T03:30:00.000000+0000,46.07,97.48,7.97,17.08,25.05,16.59,12.02,0.31,43.07,0.18,,0.23,,,0.99,10.58,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T03:45:00.000000+0000,45.67,96.64,5.98,16.89,22.87,17.16,12.65,0.34,53.95,0,,0.13,,,0.82,29.73,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T04:00:00.000000+0000,43.96,93.01,5.44,16.72,22.17,17.32,11.81,0.28,54.3,0.05,,0.39,,,0.84,4.61,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T04:15:00.000000+0000,43.96,93.01,5.4,16.34,21.74,17.47,12.34,0.35,52.41,0.15,,0.16,,,0.91,351.37,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T04:30:00.000000+0000,43.96,93.01,5.87,16.15,22.02,17.42,12.46,0.43,37.59,0.12,,0.19,,,0.74,355.97,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T04:45:00.000000+0000,43.94,92.97,5.69,16.23,21.92,17.46,12.98,0.42,36.8,0.5,,0.22,,,0.78,1.44,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T05:00:00.000000+0000,43.86,92.79,8.24,15.01,23.24,17.31,11.83,0.62,32.61,0.67,,0.24,,,0.94,353.14,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T05:15:00.000000+0000,43.86,92.79,12.03,18.66,30.45,14.9,12.61,0.57,29.88,0.55,,0.3,,,1,355.51,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T05:30:00.000000+0000,43.86,92.79,7.57,19.84,27.41,15.84,11.61,0.44,36.47,0.33,,0.31,,,1.08,358.33,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T05:45:00.000000+0000,44.39,93.91,6.86,19.02,25.89,16.31,12.41,0.49,31.94,0.17,,0.16,,,0.89,358.06,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T06:00:00.000000+0000,46.66,98.72,6.85,18.54,25.39,16.55,12.1,0.5,36.48,0.52,,0.09,,,0.96,359.68,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T06:15:00.000000+0000,46.66,98.72,6.24,18.34,24.58,16.73,11.92,0.53,30.29,0.22,,0.32,,,0.86,4.7,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T06:30:00.000000+0000,46.66,98.72,6.14,18.12,24.26,16.84,12.12,0.5,25.63,0.15,,0.48,,,0.87,358.94,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T06:45:00.000000+0000,46.61,98.62,6.1,17.93,24.03,16.89,12.81,0.16,37.07,0.11,,0.76,,,1.12,356.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T07:00:00.000000+0000,46.42,98.21,5.75,17.63,23.38,17.1,12.66,0.35,36.42,0.55,,0.11,,,1.03,358.77,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T07:15:00.000000+0000,46.42,98.21,5.74,17.43,23.17,17.15,12.31,0.48,35.79,0.87,,0.4,,,1.06,345.52,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T07:30:00.000000+0000,46.42,98.21,5.71,17.16,22.87,17.23,12.47,0.52,38.19,0.51,,0.29,,,0.84,359.76,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T07:45:00.000000+0000,46.45,98.27,5.63,16.8,22.43,17.35,11.42,0.34,41.86,0.45,,0.12,,,0.9,2.77,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T08:00:00.000000+0000,46.57,98.54,5.52,16.59,22.11,17.44,11.71,0.5,45.83,0.61,,0.47,,,1.21,2.26,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T08:15:00.000000+0000,46.57,98.54,5.46,16.32,21.78,17.52,12.72,0.86,52.89,0.76,,0.42,,,1.48,0.79,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T08:30:00.000000+0000,46.57,98.54,5.47,16.25,21.71,17.56,12.05,0.89,49.28,0.4,,0.18,,,1.21,353.46,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T08:45:00.000000+0000,46.45,98.28,5.53,16.17,21.7,17.57,11.87,0.87,47.55,0.21,,0.09,,,1.19,3.66,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T09:00:00.000000+0000,45.94,97.19,5.47,16.33,21.8,17.58,12.42,0.75,49.43,0.58,,0.26,,,1.51,359.17,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T09:15:00.000000+0000,45.94,97.19,5.53,16.44,21.97,17.53,12.56,0.95,49.68,0.04,,0.06,,,1.54,10.86,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T09:30:00.000000+0000,45.94,97.19,5.59,16.42,22.02,17.5,12.26,0.78,48.63,0.31,,0.32,,,1.42,9.22,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T09:45:00.000000+0000,45.53,96.34,5.53,16.52,22.05,17.53,11.79,0.95,47.7,0.54,,0.71,,,1.62,355.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T10:00:00.000000+0000,43.79,92.65,5.49,16.57,22.06,17.54,12.12,0.71,53,0.17,,0.76,,,1.69,2.72,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T10:15:00.000000+0000,43.79,92.65,5.59,16.48,22.07,17.52,12.25,0.77,49.43,0.55,,0.09,,,1.6,355.86,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T10:30:00.000000+0000,43.79,92.65,5.51,16.55,22.06,17.54,12.31,0.87,47.81,0.28,,0.36,,,1.77,3.08,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T10:45:00.000000+0000,44.16,93.43,5.48,16.71,22.19,17.51,11.95,0.92,47.23,0.35,,0.49,,,1.55,10.38,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T11:00:00.000000+0000,45.76,96.82,5.48,16.75,22.22,17.51,12.21,0.74,40.14,0.37,,0.63,,,1.44,1.42,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T11:15:00.000000+0000,45.76,96.82,5.58,16.82,22.4,17.46,12.08,0.71,37.89,0.16,,0.59,,,1.71,358.96,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T11:30:00.000000+0000,45.76,96.82,5.55,16.84,22.39,17.46,12.5,0.8,39.84,0.55,,0.7,,,1.46,5.2,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T11:45:00.000000+0000,45.89,97.08,5.57,16.89,22.47,17.43,12.21,0.67,34.62,0.49,,0.56,,,1.58,7.76,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T12:00:00.000000+0000,46.42,98.22,5.76,17.08,22.84,17.36,11.96,0.74,27.64,0.64,,0.6,,,1.56,3.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T12:15:00.000000+0000,46.42,98.22,5.84,17.18,23.03,17.3,12.3,0.76,29.17,0.46,,0.45,,,1.67,4.36,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T12:30:00.000000+0000,46.42,98.22,5.81,17.17,22.97,17.28,12.52,0.65,29.28,0.16,,0.19,,,1.95,6.11,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T12:45:00.000000+0000,46.92,99.27,5.81,16.95,22.76,17.35,12.7,0.79,34.29,0.43,,0.08,,,1.72,6.11,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T13:00:00.000000+0000,49.07,103.81,5.7,16.69,22.38,17.44,12.69,0.76,38.28,0.2,,0.29,,,1.77,11.51,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T13:15:00.000000+0000,49.07,103.81,5.73,16.61,22.34,17.43,12.37,0.84,41.07,0.65,,0.29,,,2.01,4.31,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T13:30:00.000000+0000,49.07,103.81,5.6,16.51,22.11,17.48,12.83,0.74,43.08,0.39,,0.27,,,1.89,15.32,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T13:45:00.000000+0000,48.71,103.11,5.64,16.34,21.98,17.51,12.73,0.85,39.64,0.43,,0.17,,,1.5,11.17,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T14:00:00.000000+0000,47.3,100.08,5.69,16.24,21.93,17.53,12.79,0.79,37.85,0,,0.18,,,1.49,0.83,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T14:15:00.000000+0000,47.3,100.08,5.61,16.41,22.03,17.5,12.51,0.69,44,0.69,,0.59,,,1.85,352.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T14:30:00.000000+0000,47.3,100.08,5.45,16.28,21.73,17.58,12.66,0.62,49.32,1.91,,0.34,,,1.69,18.71,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T14:45:00.000000+0000,47.08,99.65,5.49,16.08,21.57,17.61,12.32,0.58,46.04,0.17,,0.47,,,2.07,3.39,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T15:00:00.000000+0000,46.22,97.79,5.46,16.05,21.5,17.62,11.52,0.88,51.92,0.78,,0.97,,,1.8,7.13,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T15:15:00.000000+0000,46.22,97.79,5.43,15.87,21.3,17.67,12.78,0.61,53.31,0.99,,0.18,,,2.18,358.75,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T15:30:00.000000+0000,46.22,97.79,5.39,15.78,21.17,17.7,11.91,0.67,54.33,0.38,,0.18,,,2.19,8.42,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T15:45:00.000000+0000,45.48,96.22,5.41,15.7,21.11,17.73,12.49,0.68,51.44,0.53,,0.51,,,2.1,359.71,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T16:00:00.000000+0000,42.3,89.49,5.41,15.77,21.19,17.69,12.72,0.91,51.01,0.32,,,,,1.76,0.07,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T16:15:00.000000+0000,42.3,89.49,5.42,15.68,21.1,17.73,12.5,0.74,43.98,0.49,,0.21,,,1.64,356.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T16:30:00.000000+0000,42.3,89.49,5.49,15.73,21.23,17.69,12.4,0.64,42.58,0.37,,0.61,,,1.74,2.31,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T16:45:00.000000+0000,41.71,88.31,5.47,15.77,21.24,17.67,12.06,0.77,46.13,0.48,,,,,1.86,9.75,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T17:00:00.000000+0000,39.34,83.23,5.45,15.8,21.25,17.67,12.62,0.72,39.63,0.19,,,,,1.77,358.93,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T17:15:00.000000+0000,39.34,83.23,5.48,15.88,21.35,17.65,12.74,0.87,39.26,0.31,,0.1,,,1.43,5.56,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T17:30:00.000000+0000,39.34,83.23,5.69,16.06,21.75,17.55,12.65,0.85,33.34,0.55,,0.38,,,1.53,346.03,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T17:45:00.000000+0000,39.29,83.12,5.69,16.01,21.7,17.56,12.87,0.88,41.62,0.78,,0.3,,,1.69,353.78,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T18:00:00.000000+0000,39.07,82.66,5.69,15.91,21.59,17.6,12.66,0.87,32,0.51,,0.24,,,1.58,3.64,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T18:15:00.000000+0000,39.07,82.66,5.64,15.96,21.6,17.57,12.52,1.05,32.46,0.29,,0.31,,,1.68,16.81,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T18:30:00.000000+0000,39.07,82.66,5.5,16.16,21.66,17.6,13.03,0.88,22.64,0.11,,0.11,,,1.11,354.72,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T18:45:00.000000+0000,39.22,82.96,5.76,16.09,21.85,17.52,12.27,0.85,21.36,0,,0.1,,,1.31,359.43,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T19:00:00.000000+0000,39.82,84.25,5.75,16.01,21.76,17.53,11.9,0.93,23.98,0.1,,0.4,,,1.38,353.12,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T19:15:00.000000+0000,39.82,84.25,5.68,16.14,21.82,17.51,12.51,1.07,20.95,0.3,,0.52,,,1.41,3.59,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T19:30:00.000000+0000,39.82,84.25,5.8,16.2,22,17.45,12.49,1.07,22.12,0.16,,0.75,,,1.34,355.53,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T19:45:00.000000+0000,40.01,84.63,5.79,16.29,22.08,17.42,12.79,1.01,24.77,0.56,,0.56,,,1.32,345.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T20:00:00.000000+0000,40.77,86.26,5.64,16.25,21.89,17.5,11.9,0.94,32.03,0.4,,0.36,,,1.35,341.94,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T20:15:00.000000+0000,40.77,86.26,5.56,16.21,21.77,17.52,12.37,1.25,31.03,0.3,,0.53,,,1.5,351.8,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T20:30:00.000000+0000,40.77,86.26,5.7,16.07,21.77,17.5,12.17,0.94,29.8,0.38,,0.33,,,1.2,357.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T20:45:00.000000+0000,40.65,86.01,5.74,16.15,21.88,17.48,12.14,1.02,26.53,0.54,,0.37,,,1.52,349.77,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T21:00:00.000000+0000,40.15,84.95,5.68,16.13,21.81,17.49,12.34,1.12,29.45,0.55,,0.49,,,1.38,347.47,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T21:15:00.000000+0000,40.15,84.95,5.69,16.17,21.85,17.48,11.85,0.93,26,0.39,,0.36,,,1.02,352.66,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-01-18T21:30:00.000000+0000,40.15,84.95,5.59,15.98,21.58,17.56,11.74,0.96,26,0.54,,0.3,,,1.03,340.88,,,
